SampleID,SPECIES,ResistanceMechanism,original_path,measured_path,n_antibiotics,n_resistant,n_susceptible,n_intermediate,antibiotic_context
6.46.1,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.46.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.46.1. measured.jpg,16,7,8,1,"[{'Abbreviation': 'MEM', 'Antibiotic': 'Meropenem', 'ZoneDiameter_mm': 33.0, 'Interpretation': 'S'}, {'Abbreviation': 'PEF', 'Antibiotic': 'Pefloxacin', 'ZoneDiameter_mm': 17.0, 'Interpretation': 'R'}, {'Abbreviation': 'CPD', 'Antibiotic': 'Cefpodoxim', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'CIP', 'Antibiotic': 'Ciprofloxacin', 'ZoneDiameter_mm': 24.0, 'Interpretation': 'I'}, {'Abbreviation': 'CN', 'Antibiotic': 'Gentamicin (10ug)', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TPZ', 'Antibiotic': 'Piperacillin/Tazobactam', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'AM10', 'Antibiotic': 'Ampicillin (10ug)', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'FOX', 'Antibiotic': 'Cefoxitin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'CRO', 'Antibiotic': 'Ceftriaxon', 'ZoneDiameter_mm': 10.0, 'Interpretation': 'R'}, {'Abbreviation': 'SXT', 'Antibiotic': 'Sufamethoxazol-Trimethoprim', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'CAZ', 'Antibiotic': 'Ceftazidim', 'ZoneDiameter_mm': 14.0, 'Interpretation': 'R'}, {'Abbreviation': 'AK', 'Antibiotic': 'Amikacin', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TOB', 'Antibiotic': 'Tobramycin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'ETP', 'Antibiotic': 'Ertapenem', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'AMC', 'Antibiotic': 'Amoxicillin/Clavulanic acid', 'ZoneDiameter_mm': 13.0, 'Interpretation': 'R'}, {'Abbreviation': 'FEP', 'Antibiotic': 'Cefepim', 'ZoneDiameter_mm': 19.0, 'Interpretation': 'R'}]"
6.47.1,Klebsiella pneumoniae,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.47.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.47.1. measured.jpg,16,7,8,1,"[{'Abbreviation': 'MEM', 'Antibiotic': 'Meropenem', 'ZoneDiameter_mm': 33.0, 'Interpretation': 'S'}, {'Abbreviation': 'PEF', 'Antibiotic': 'Pefloxacin', 'ZoneDiameter_mm': 17.0, 'Interpretation': 'R'}, {'Abbreviation': 'CPD', 'Antibiotic': 'Cefpodoxim', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'CIP', 'Antibiotic': 'Ciprofloxacin', 'ZoneDiameter_mm': 24.0, 'Interpretation': 'I'}, {'Abbreviation': 'CN', 'Antibiotic': 'Gentamicin (10ug)', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TPZ', 'Antibiotic': 'Piperacillin/Tazobactam', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'AM10', 'Antibiotic': 'Ampicillin (10ug)', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'FOX', 'Antibiotic': 'Cefoxitin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'CRO', 'Antibiotic': 'Ceftriaxon', 'ZoneDiameter_mm': 10.0, 'Interpretation': 'R'}, {'Abbreviation': 'SXT', 'Antibiotic': 'Sufamethoxazol-Trimethoprim', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'CAZ', 'Antibiotic': 'Ceftazidim', 'ZoneDiameter_mm': 14.0, 'Interpretation': 'R'}, {'Abbreviation': 'AK', 'Antibiotic': 'Amikacin', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TOB', 'Antibiotic': 'Tobramycin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'ETP', 'Antibiotic': 'Ertapenem', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'AMC', 'Antibiotic': 'Amoxicillin/Clavulanic acid', 'ZoneDiameter_mm': 13.0, 'Interpretation': 'R'}, {'Abbreviation': 'FEP', 'Antibiotic': 'Cefepim', 'ZoneDiameter_mm': 19.0, 'Interpretation': 'R'}]"
6.48.1,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.48.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.48.1. measured.jpg,16,7,8,1,"[{'Abbreviation': 'MEM', 'Antibiotic': 'Meropenem', 'ZoneDiameter_mm': 33.0, 'Interpretation': 'S'}, {'Abbreviation': 'PEF', 'Antibiotic': 'Pefloxacin', 'ZoneDiameter_mm': 17.0, 'Interpretation': 'R'}, {'Abbreviation': 'CPD', 'Antibiotic': 'Cefpodoxim', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'CIP', 'Antibiotic': 'Ciprofloxacin', 'ZoneDiameter_mm': 24.0, 'Interpretation': 'I'}, {'Abbreviation': 'CN', 'Antibiotic': 'Gentamicin (10ug)', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TPZ', 'Antibiotic': 'Piperacillin/Tazobactam', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'AM10', 'Antibiotic': 'Ampicillin (10ug)', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'FOX', 'Antibiotic': 'Cefoxitin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'CRO', 'Antibiotic': 'Ceftriaxon', 'ZoneDiameter_mm': 10.0, 'Interpretation': 'R'}, {'Abbreviation': 'SXT', 'Antibiotic': 'Sufamethoxazol-Trimethoprim', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'CAZ', 'Antibiotic': 'Ceftazidim', 'ZoneDiameter_mm': 14.0, 'Interpretation': 'R'}, {'Abbreviation': 'AK', 'Antibiotic': 'Amikacin', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TOB', 'Antibiotic': 'Tobramycin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'ETP', 'Antibiotic': 'Ertapenem', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'AMC', 'Antibiotic': 'Amoxicillin/Clavulanic acid', 'ZoneDiameter_mm': 13.0, 'Interpretation': 'R'}, {'Abbreviation': 'FEP', 'Antibiotic': 'Cefepim', 'ZoneDiameter_mm': 19.0, 'Interpretation': 'R'}]"
6.49.1,Enterobacter cloacae,Combination,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.49.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.49.1. measured.jpg,16,7,8,1,"[{'Abbreviation': 'MEM', 'Antibiotic': 'Meropenem', 'ZoneDiameter_mm': 33.0, 'Interpretation': 'S'}, {'Abbreviation': 'PEF', 'Antibiotic': 'Pefloxacin', 'ZoneDiameter_mm': 17.0, 'Interpretation': 'R'}, {'Abbreviation': 'CPD', 'Antibiotic': 'Cefpodoxim', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'CIP', 'Antibiotic': 'Ciprofloxacin', 'ZoneDiameter_mm': 24.0, 'Interpretation': 'I'}, {'Abbreviation': 'CN', 'Antibiotic': 'Gentamicin (10ug)', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TPZ', 'Antibiotic': 'Piperacillin/Tazobactam', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'AM10', 'Antibiotic': 'Ampicillin (10ug)', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'FOX', 'Antibiotic': 'Cefoxitin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'CRO', 'Antibiotic': 'Ceftriaxon', 'ZoneDiameter_mm': 10.0, 'Interpretation': 'R'}, {'Abbreviation': 'SXT', 'Antibiotic': 'Sufamethoxazol-Trimethoprim', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'CAZ', 'Antibiotic': 'Ceftazidim', 'ZoneDiameter_mm': 14.0, 'Interpretation': 'R'}, {'Abbreviation': 'AK', 'Antibiotic': 'Amikacin', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TOB', 'Antibiotic': 'Tobramycin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'ETP', 'Antibiotic': 'Ertapenem', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'AMC', 'Antibiotic': 'Amoxicillin/Clavulanic acid', 'ZoneDiameter_mm': 13.0, 'Interpretation': 'R'}, {'Abbreviation': 'FEP', 'Antibiotic': 'Cefepim', 'ZoneDiameter_mm': 19.0, 'Interpretation': 'R'}]"
6.5.1,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.5.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.5.1. measured.jpg,16,9,7,0,"[{'Abbreviation': 'CPD', 'Antibiotic': 'Cefpodoxim', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'AMC', 'Antibiotic': 'Amoxicillin/Clavulanic acid', 'ZoneDiameter_mm': 12.0, 'Interpretation': 'R'}, {'Abbreviation': 'CRO', 'Antibiotic': 'Ceftriaxon', 'ZoneDiameter_mm': 9.0, 'Interpretation': 'R'}, {'Abbreviation': 'CIP', 'Antibiotic': 'Ciprofloxacin', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'FOX', 'Antibiotic': 'Cefoxitin', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'CAZ', 'Antibiotic': 'Ceftazidim', 'ZoneDiameter_mm': 12.0, 'Interpretation': 'R'}, {'Abbreviation': 'TPZ', 'Antibiotic': 'Piperacillin/Tazobactam', 'ZoneDiameter_mm': 18.0, 'Interpretation': 'R'}, {'Abbreviation': 'SXT', 'Antibiotic': 'Sufamethoxazol-Trimethoprim', 'ZoneDiameter_mm': 22.0, 'Interpretation': 'S'}, {'Abbreviation': 'MEM', 'Antibiotic': 'Meropenem', 'ZoneDiameter_mm': 34.0, 'Interpretation': 'S'}, {'Abbreviation': 'CN', 'Antibiotic': 'Gentamicin (10ug)', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'F100', 'Antibiotic': 'Nitrofurantoin (100ug)', 'ZoneDiameter_mm': 17.0, 'Interpretation': 'S'}, {'Abbreviation': 'ETP', 'Antibiotic': 'Ertapenem', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'FF', 'Antibiotic': 'Fosfomycin', 'ZoneDiameter_mm': 26.0, 'Interpretation': 'S'}, {'Abbreviation': 'PEF', 'Antibiotic': 'Pefloxacin', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'FEP', 'Antibiotic': 'Cefepim', 'ZoneDiameter_mm': 18.0, 'Interpretation': 'R'}, {'Abbreviation': 'AM10', 'Antibiotic': 'Ampicillin (10ug)', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}]"
6.50.1,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.50.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.50.1. measured.jpg,16,7,8,1,"[{'Abbreviation': 'MEM', 'Antibiotic': 'Meropenem', 'ZoneDiameter_mm': 33.0, 'Interpretation': 'S'}, {'Abbreviation': 'PEF', 'Antibiotic': 'Pefloxacin', 'ZoneDiameter_mm': 17.0, 'Interpretation': 'R'}, {'Abbreviation': 'CPD', 'Antibiotic': 'Cefpodoxim', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'CIP', 'Antibiotic': 'Ciprofloxacin', 'ZoneDiameter_mm': 24.0, 'Interpretation': 'I'}, {'Abbreviation': 'CN', 'Antibiotic': 'Gentamicin (10ug)', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TPZ', 'Antibiotic': 'Piperacillin/Tazobactam', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'AM10', 'Antibiotic': 'Ampicillin (10ug)', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'FOX', 'Antibiotic': 'Cefoxitin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'CRO', 'Antibiotic': 'Ceftriaxon', 'ZoneDiameter_mm': 10.0, 'Interpretation': 'R'}, {'Abbreviation': 'SXT', 'Antibiotic': 'Sufamethoxazol-Trimethoprim', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'CAZ', 'Antibiotic': 'Ceftazidim', 'ZoneDiameter_mm': 14.0, 'Interpretation': 'R'}, {'Abbreviation': 'AK', 'Antibiotic': 'Amikacin', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TOB', 'Antibiotic': 'Tobramycin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'ETP', 'Antibiotic': 'Ertapenem', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'AMC', 'Antibiotic': 'Amoxicillin/Clavulanic acid', 'ZoneDiameter_mm': 13.0, 'Interpretation': 'R'}, {'Abbreviation': 'FEP', 'Antibiotic': 'Cefepim', 'ZoneDiameter_mm': 19.0, 'Interpretation': 'R'}]"
6.51.1,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.51.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.51.1. measured.jpg,16,7,8,1,"[{'Abbreviation': 'MEM', 'Antibiotic': 'Meropenem', 'ZoneDiameter_mm': 33.0, 'Interpretation': 'S'}, {'Abbreviation': 'PEF', 'Antibiotic': 'Pefloxacin', 'ZoneDiameter_mm': 17.0, 'Interpretation': 'R'}, {'Abbreviation': 'CPD', 'Antibiotic': 'Cefpodoxim', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'CIP', 'Antibiotic': 'Ciprofloxacin', 'ZoneDiameter_mm': 24.0, 'Interpretation': 'I'}, {'Abbreviation': 'CN', 'Antibiotic': 'Gentamicin (10ug)', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TPZ', 'Antibiotic': 'Piperacillin/Tazobactam', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'AM10', 'Antibiotic': 'Ampicillin (10ug)', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'FOX', 'Antibiotic': 'Cefoxitin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'CRO', 'Antibiotic': 'Ceftriaxon', 'ZoneDiameter_mm': 10.0, 'Interpretation': 'R'}, {'Abbreviation': 'SXT', 'Antibiotic': 'Sufamethoxazol-Trimethoprim', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'CAZ', 'Antibiotic': 'Ceftazidim', 'ZoneDiameter_mm': 14.0, 'Interpretation': 'R'}, {'Abbreviation': 'AK', 'Antibiotic': 'Amikacin', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TOB', 'Antibiotic': 'Tobramycin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'ETP', 'Antibiotic': 'Ertapenem', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'AMC', 'Antibiotic': 'Amoxicillin/Clavulanic acid', 'ZoneDiameter_mm': 13.0, 'Interpretation': 'R'}, {'Abbreviation': 'FEP', 'Antibiotic': 'Cefepim', 'ZoneDiameter_mm': 19.0, 'Interpretation': 'R'}]"
6.52.1,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.52.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.52.1. measured.jpg,16,7,8,1,"[{'Abbreviation': 'MEM', 'Antibiotic': 'Meropenem', 'ZoneDiameter_mm': 33.0, 'Interpretation': 'S'}, {'Abbreviation': 'PEF', 'Antibiotic': 'Pefloxacin', 'ZoneDiameter_mm': 17.0, 'Interpretation': 'R'}, {'Abbreviation': 'CPD', 'Antibiotic': 'Cefpodoxim', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'CIP', 'Antibiotic': 'Ciprofloxacin', 'ZoneDiameter_mm': 24.0, 'Interpretation': 'I'}, {'Abbreviation': 'CN', 'Antibiotic': 'Gentamicin (10ug)', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TPZ', 'Antibiotic': 'Piperacillin/Tazobactam', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'AM10', 'Antibiotic': 'Ampicillin (10ug)', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'FOX', 'Antibiotic': 'Cefoxitin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'CRO', 'Antibiotic': 'Ceftriaxon', 'ZoneDiameter_mm': 10.0, 'Interpretation': 'R'}, {'Abbreviation': 'SXT', 'Antibiotic': 'Sufamethoxazol-Trimethoprim', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'CAZ', 'Antibiotic': 'Ceftazidim', 'ZoneDiameter_mm': 14.0, 'Interpretation': 'R'}, {'Abbreviation': 'AK', 'Antibiotic': 'Amikacin', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TOB', 'Antibiotic': 'Tobramycin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'ETP', 'Antibiotic': 'Ertapenem', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'AMC', 'Antibiotic': 'Amoxicillin/Clavulanic acid', 'ZoneDiameter_mm': 13.0, 'Interpretation': 'R'}, {'Abbreviation': 'FEP', 'Antibiotic': 'Cefepim', 'ZoneDiameter_mm': 19.0, 'Interpretation': 'R'}]"
6.53.1,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.53.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.53.1. measured.jpg,16,7,8,1,"[{'Abbreviation': 'MEM', 'Antibiotic': 'Meropenem', 'ZoneDiameter_mm': 33.0, 'Interpretation': 'S'}, {'Abbreviation': 'PEF', 'Antibiotic': 'Pefloxacin', 'ZoneDiameter_mm': 17.0, 'Interpretation': 'R'}, {'Abbreviation': 'CPD', 'Antibiotic': 'Cefpodoxim', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'CIP', 'Antibiotic': 'Ciprofloxacin', 'ZoneDiameter_mm': 24.0, 'Interpretation': 'I'}, {'Abbreviation': 'CN', 'Antibiotic': 'Gentamicin (10ug)', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TPZ', 'Antibiotic': 'Piperacillin/Tazobactam', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'AM10', 'Antibiotic': 'Ampicillin (10ug)', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'FOX', 'Antibiotic': 'Cefoxitin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'CRO', 'Antibiotic': 'Ceftriaxon', 'ZoneDiameter_mm': 10.0, 'Interpretation': 'R'}, {'Abbreviation': 'SXT', 'Antibiotic': 'Sufamethoxazol-Trimethoprim', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'CAZ', 'Antibiotic': 'Ceftazidim', 'ZoneDiameter_mm': 14.0, 'Interpretation': 'R'}, {'Abbreviation': 'AK', 'Antibiotic': 'Amikacin', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TOB', 'Antibiotic': 'Tobramycin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'ETP', 'Antibiotic': 'Ertapenem', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'AMC', 'Antibiotic': 'Amoxicillin/Clavulanic acid', 'ZoneDiameter_mm': 13.0, 'Interpretation': 'R'}, {'Abbreviation': 'FEP', 'Antibiotic': 'Cefepim', 'ZoneDiameter_mm': 19.0, 'Interpretation': 'R'}]"
6.54.1,Klebsiella pneumoniae,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.54.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.54.1. measured.jpg,16,7,8,1,"[{'Abbreviation': 'MEM', 'Antibiotic': 'Meropenem', 'ZoneDiameter_mm': 33.0, 'Interpretation': 'S'}, {'Abbreviation': 'PEF', 'Antibiotic': 'Pefloxacin', 'ZoneDiameter_mm': 17.0, 'Interpretation': 'R'}, {'Abbreviation': 'CPD', 'Antibiotic': 'Cefpodoxim', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'CIP', 'Antibiotic': 'Ciprofloxacin', 'ZoneDiameter_mm': 24.0, 'Interpretation': 'I'}, {'Abbreviation': 'CN', 'Antibiotic': 'Gentamicin (10ug)', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TPZ', 'Antibiotic': 'Piperacillin/Tazobactam', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'AM10', 'Antibiotic': 'Ampicillin (10ug)', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'FOX', 'Antibiotic': 'Cefoxitin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'CRO', 'Antibiotic': 'Ceftriaxon', 'ZoneDiameter_mm': 10.0, 'Interpretation': 'R'}, {'Abbreviation': 'SXT', 'Antibiotic': 'Sufamethoxazol-Trimethoprim', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'CAZ', 'Antibiotic': 'Ceftazidim', 'ZoneDiameter_mm': 14.0, 'Interpretation': 'R'}, {'Abbreviation': 'AK', 'Antibiotic': 'Amikacin', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TOB', 'Antibiotic': 'Tobramycin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'ETP', 'Antibiotic': 'Ertapenem', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'AMC', 'Antibiotic': 'Amoxicillin/Clavulanic acid', 'ZoneDiameter_mm': 13.0, 'Interpretation': 'R'}, {'Abbreviation': 'FEP', 'Antibiotic': 'Cefepim', 'ZoneDiameter_mm': 19.0, 'Interpretation': 'R'}]"
6.55.1,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.55.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.55.1. measured.jpg,16,7,8,1,"[{'Abbreviation': 'MEM', 'Antibiotic': 'Meropenem', 'ZoneDiameter_mm': 33.0, 'Interpretation': 'S'}, {'Abbreviation': 'PEF', 'Antibiotic': 'Pefloxacin', 'ZoneDiameter_mm': 17.0, 'Interpretation': 'R'}, {'Abbreviation': 'CPD', 'Antibiotic': 'Cefpodoxim', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'CIP', 'Antibiotic': 'Ciprofloxacin', 'ZoneDiameter_mm': 24.0, 'Interpretation': 'I'}, {'Abbreviation': 'CN', 'Antibiotic': 'Gentamicin (10ug)', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TPZ', 'Antibiotic': 'Piperacillin/Tazobactam', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'AM10', 'Antibiotic': 'Ampicillin (10ug)', 'ZoneDiameter_mm': 6.0, 'Interpretation': 'R'}, {'Abbreviation': 'FOX', 'Antibiotic': 'Cefoxitin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'CRO', 'Antibiotic': 'Ceftriaxon', 'ZoneDiameter_mm': 10.0, 'Interpretation': 'R'}, {'Abbreviation': 'SXT', 'Antibiotic': 'Sufamethoxazol-Trimethoprim', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'CAZ', 'Antibiotic': 'Ceftazidim', 'ZoneDiameter_mm': 14.0, 'Interpretation': 'R'}, {'Abbreviation': 'AK', 'Antibiotic': 'Amikacin', 'ZoneDiameter_mm': 23.0, 'Interpretation': 'S'}, {'Abbreviation': 'TOB', 'Antibiotic': 'Tobramycin', 'ZoneDiameter_mm': 21.0, 'Interpretation': 'S'}, {'Abbreviation': 'ETP', 'Antibiotic': 'Ertapenem', 'ZoneDiameter_mm': 31.0, 'Interpretation': 'S'}, {'Abbreviation': 'AMC', 'Antibiotic': 'Amoxicillin/Clavulanic acid', 'ZoneDiameter_mm': 13.0, 'Interpretation': 'R'}, {'Abbreviation': 'FEP', 'Antibiotic': 'Cefepim', 'ZoneDiameter_mm': 19.0, 'Interpretation': 'R'}]"
